﻿KM,KM+M,lat,lon,H3_Res_8,H3_Res_9,H3_Res_10,H3_Res_11,location_name,marea,mcenter,memo
193,193+100.0,23.877922,120.5813,884ba288bdfffff,894ba288a37ffff,8a4ba288bd97fff,8b4ba288bd92fff,99,行動中區營運處,彰化營運中心,
193,193+200.0,23.877423,120.5805,884ba288a3fffff,894ba288a37ffff,8a4ba288a367fff,8b4ba288a360fff,99,行動中區營運處,彰化營運中心,
193,193+300.0,23.876923,120.5797,884ba288a3fffff,894ba288a37ffff,8a4ba288a377fff,8b4ba288a374fff,99,行動中區營運處,彰化營運中心,
193,193+400.0,23.876423,120.5789,884ba288a3fffff,894ba288a33ffff,8a4ba288a32ffff,8b4ba288a32bfff,99,行動中區營運處,彰化營運中心,
193,193+500.0,23.875924,120.5781,884ba288a3fffff,894ba288a33ffff,8a4ba288a307fff,8b4ba288a305fff,99,行動中區營運處,彰化營運中心,
193,193+600.0,23.875424,120.5773,884ba288a3fffff,894ba288a33ffff,8a4ba288a307fff,8b4ba288a306fff,99,行動中區營運處,彰化營運中心,
193,193+700.0,23.874924,120.5764,884ba288a3fffff,894ba288a33ffff,8a4ba288a04ffff,8b4ba288a049fff,99,行動中區營運處,彰化營運中心,
193,193+800.0,23.874424,120.5756,884ba288a1fffff,894ba288a07ffff,8a4ba288a04ffff,8b4ba288a04afff,99,行動中區營運處,彰化營運中心,
193,193+900.0,23.873925,120.5748,884ba288a1fffff,894ba288a07ffff,8a4ba288a05ffff,8b4ba288a05cfff,99,行動中區營運處,彰化營運中心,
194,194+000.0,23.873426,120.574,884ba288a1fffff,894ba288a07ffff,8a4ba288a057fff,8b4ba288a052fff,99,行動中區營運處,彰化營運中心,
194,194+100.0,23.872926,120.5732,884ba288a1fffff,894ba288a0fffff,8a4ba288a0e7fff,8b4ba288a0e0fff,99,行動中區營運處,彰化營運中心,
194,194+200.0,23.872426,120.5723,884ba288a1fffff,894ba288a0fffff,8a4ba288a0f7fff,8b4ba288a0f5fff,99,行動中區營運處,彰化營運中心,
194,194+300.0,23.871926,120.5715,884ba288a1fffff,894ba288a0bffff,8a4ba288a0affff,8b4ba288a0abfff,99,行動中區營運處,彰化營運中心,
194,194+400.0,23.871426,120.5707,884ba288a1fffff,894ba288a0bffff,8a4ba288a087fff,8b4ba288a085fff,99,行動中區營運處,彰化營運中心,
194,194+500.0,23.870927,120.5699,884ba288a1fffff,894ba288a0bffff,8a4ba288a087fff,8b4ba288a086fff,99,行動中區營運處,彰化營運中心,
194,194+600.0,23.870428,120.5691,884ba288a5fffff,894ba288a0bffff,8a4ba288a097fff,8b4ba288a549fff,99,行動中區營運處,彰化營運中心,
194,194+700.0,23.869928,120.5683,884ba288a5fffff,894ba288a57ffff,8a4ba288a54ffff,8b4ba288a54afff,99,行動中區營運處,彰化營運中心,
194,194+800.0,23.869428,120.5674,884ba288a5fffff,894ba288a57ffff,8a4ba288a55ffff,8b4ba288a55cfff,99,行動中區營運處,彰化營運中心,
194,194+900.0,23.868928,120.5666,884ba288a5fffff,894ba288a57ffff,8a4ba288a557fff,8b4ba288a553fff,99,行動中區營運處,彰化營運中心,
195,195+000.0,23.868428,120.5658,884ba288a5fffff,894ba288a43ffff,8a4ba288a427fff,8b4ba288a420fff,100,行動中區營運處,彰化營運中心,
195,195+100.0,23.867928,120.565,884ba288a5fffff,894ba288a43ffff,8a4ba288a437fff,8b4ba288a435fff,100,行動中區營運處,彰化營運中心,
195,195+200.0,23.867429,120.5642,884ba288a5fffff,894ba288a5bffff,8a4ba288a5affff,8b4ba288a5a9fff,100,行動中區營運處,彰化營運中心,
195,195+300.0,23.866929,120.5634,884ba288a5fffff,894ba288a5bffff,8a4ba288a587fff,8b4ba288a585fff,100,行動中區營運處,彰化營運中心,
195,195+303.4,23.866912,120.5633,884ba288a5fffff,894ba288a5bffff,8a4ba288a587fff,8b4ba288a585fff,100,行動中區營運處,彰化營運中心,
195,195+400.0,23.86643,120.5625,884ba288a5fffff,894ba288a5bffff,8a4ba288a587fff,8b4ba288a586fff,100,行動中區營運處,彰化營運中心,
195,195+500.0,23.865932,120.5617,884ba288a5fffff,894ba288a5bffff,8a4ba288a597fff,8b4ba288a594fff,100,行動中區營運處,彰化營運中心,
195,195+600.0,23.865438,120.5609,884ba289d3fffff,894ba289d2fffff,8a4ba289d2cffff,8b4ba289d2cafff,100,行動中區營運處,彰化營運中心,
195,195+653.4,23.865177,120.5604,884ba289d3fffff,894ba289d2fffff,8a4ba289d2dffff,8b4ba289d2ddfff,100,行動中區營運處,彰化營運中心,
195,195+700.0,23.864951,120.5601,884ba289d3fffff,894ba289d2fffff,8a4ba289d2dffff,8b4ba289d2dcfff,100,行動中區營運處,彰化營運中心,
195,195+800.0,23.864472,120.5592,884ba289d3fffff,894ba289d2fffff,8a4ba289d2d7fff,8b4ba289d2d3fff,100,行動中區營運處,彰化營運中心,
195,195+900.0,23.864001,120.5584,884ba289d3fffff,894ba289993ffff,8a4ba2899927fff,8b4ba2899920fff,100,行動中區營運處,彰化營運中心,
196,196+000.0,23.863537,120.5576,884ba289d3fffff,894ba289993ffff,8a4ba289d29ffff,8b4ba289d29bfff,100,行動中區營運處,彰化營運中心,
196,196+100.0,23.86308,120.5567,884ba289d7fffff,894ba289d67ffff,8a4ba289d66ffff,8b4ba289d669fff,100,行動中區營運處,彰化營運中心,
196,196+200.0,23.862633,120.5559,884ba289d7fffff,894ba289d67ffff,8a4ba289d66ffff,8b4ba289d66efff,100,行動中區營運處,彰化營運中心,
196,196+300.0,23.862192,120.555,884ba289d7fffff,894ba289d67ffff,8a4ba289d647fff,8b4ba289d644fff,100,行動中區營運處,彰化營運中心,
196,196+400.0,23.86176,120.5541,884ba289d7fffff,894ba289d67ffff,8a4ba289d677fff,8b4ba289d672fff,100,行動中區營運處,彰化營運中心,
196,196+500.0,23.861336,120.5533,884ba289d7fffff,894ba289d63ffff,8a4ba289d60ffff,8b4ba289d60cfff,100,行動中區營運處,彰化營運中心,
196,196+600.0,23.860919,120.5524,884ba289d7fffff,894ba289d63ffff,8a4ba289d607fff,8b4ba289d603fff,100,行動中區營運處,彰化營運中心,
196,196+700.0,23.860511,120.5515,884ba289d7fffff,894ba289d63ffff,8a4ba289d617fff,8b4ba289d615fff,100,行動中區營運處,彰化營運中心,
196,196+771.2,23.860225,120.5509,884ba289d7fffff,894ba289d63ffff,8a4ba289d78ffff,8b4ba289d789fff,100,行動中區營運處,彰化營運中心,
196,196+800.0,23.86011,120.5506,884ba289d7fffff,894ba289d7bffff,8a4ba289d78ffff,8b4ba289d78bfff,100,行動中區營運處,彰化營運中心,
196,196+900.0,23.859717,120.5498,884ba289d7fffff,894ba289d7bffff,8a4ba289d79ffff,8b4ba289d79dfff,100,行動中區營運處,彰化營運中心,
197,197+000.0,23.85933,120.5489,884ba289d7fffff,894ba289d7bffff,8a4ba289d797fff,8b4ba289d791fff,101,行動中區營運處,彰化營運中心,
197,197+100.0,23.858946,120.548,884ba289d7fffff,894ba2898b7ffff,8a4ba289d797fff,8b4ba2898b65fff,101,行動中區營運處,彰化營運中心,
197,197+121.2,23.858865,120.5478,884ba2898bfffff,894ba2898b7ffff,8a4ba2898b67fff,8b4ba2898b65fff,101,行動中區營運處,彰化營運中心,
197,197+200.0,23.858561,120.5471,884ba2898bfffff,894ba289d4fffff,8a4ba2898b67fff,8b4ba289d4d9fff,101,行動中區營運處,彰化營運中心,
197,197+300.0,23.858177,120.5462,884ba2898bfffff,894ba289d4fffff,8a4ba289d4dffff,8b4ba289d4dafff,101,行動中區營運處,彰化營運中心,
197,197+400.0,23.857792,120.5453,884ba2898bfffff,894ba2898b3ffff,8a4ba2898b2ffff,8b4ba2898b2cfff,101,行動中區營運處,彰化營運中心,
197,197+500.0,23.857408,120.5444,884ba2898bfffff,894ba2898b3ffff,8a4ba2898b27fff,8b4ba2898b20fff,101,行動中區營運處,彰化營運中心,
197,197+600.0,23.857024,120.5435,884ba2898bfffff,894ba2898b3ffff,8a4ba2898b37fff,8b4ba2898b34fff,101,行動中區營運處,彰化營運中心,
197,197+700.0,23.856639,120.5427,884ba28989fffff,894ba289887ffff,8a4ba289886ffff,8b4ba2898868fff,101,行動中區營運處,彰化營運中心,
197,197+800.0,23.856255,120.5418,884ba28989fffff,894ba289887ffff,8a4ba2898847fff,8b4ba2898845fff,101,行動中區營運處,彰化營運中心,
197,197+900.0,23.85587,120.5409,884ba28989fffff,894ba289887ffff,8a4ba2898877fff,8b4ba2898871fff,101,行動中區營運處,彰化營運中心,
197,197+956.0,23.855654,120.5404,884ba28989fffff,894ba289887ffff,8a4ba2898877fff,8b4ba2898870fff,101,行動中區營運處,彰化營運中心,
198,198+000.0,23.855485,120.54,884ba28989fffff,894ba289883ffff,8a4ba2898877fff,8b4ba2898876fff,101,行動中區營運處,彰化營運中心,
198,198+100.0,23.855102,120.5391,884ba28989fffff,894ba289883ffff,8a4ba2898807fff,8b4ba2898801fff,101,行動中區營運處,彰化營運中心,
198,198+200.0,23.854721,120.5382,884ba28989fffff,894ba289883ffff,8a4ba2898807fff,8b4ba2898806fff,101,行動中區營運處,彰化營運中心,
198,198+256.0,23.85451,120.5377,884ba28989fffff,894ba289883ffff,8a4ba2898817fff,8b4ba2898833fff,101,行動中區營運處,彰化營運中心,
198,198+300.0,23.854346,120.5373,884ba28989fffff,894ba289883ffff,8a4ba2898837fff,8b4ba2898814fff,101,行動中區營運處,彰化營運中心,
198,198+400.0,23.853978,120.5364,884ba28989fffff,894ba28989bffff,8a4ba289898ffff,8b4ba2898988fff,101,行動中區營運處,彰化營運中心,
198,198+500.0,23.853615,120.5355,884ba28989fffff,894ba28989bffff,8a4ba2898987fff,8b4ba2898983fff,101,行動中區營運處,彰化營運中心,
198,198+600.0,23.85326,120.5346,884ba28989fffff,894ba28989bffff,8a4ba2898997fff,8b4ba2898990fff,101,行動中區營運處,彰化營運中心,
198,198+700.0,23.852911,120.5337,884ba289c7fffff,894ba289c6fffff,8a4ba289c6cffff,8b4ba289c6cbfff,101,行動中區營運處,彰化營運中心,
198,198+800.0,23.85257,120.5328,884ba289c7fffff,894ba289c6fffff,8a4ba289c6dffff,8b4ba289c6ddfff,101,行動中區營運處,彰化營運中心,
198,198+900.0,23.852235,120.5319,884ba289c7fffff,894ba289c6fffff,8a4ba289c6d7fff,8b4ba289c6d1fff,101,行動中區營運處,彰化營運中心,
199,199+000.0,23.851906,120.531,884ba289c7fffff,894ba289c6fffff,8a4ba289c6d7fff,8b4ba289c6d6fff,102,行動中區營運處,彰化營運中心,
199,199+100.0,23.851584,120.5301,884ba289c7fffff,894ba289c6bffff,8a4ba289c69ffff,8b4ba289c699fff,102,行動中區營運處,彰化營運中心,
199,199+200.0,23.851269,120.5291,884ba289c7fffff,894ba289c6bffff,8a4ba289c69ffff,8b4ba289c69efff,102,行動中區營運處,彰化營運中心,
199,199+300.0,23.85096,120.5282,884ba289ebfffff,894ba289ea7ffff,8a4ba289c697fff,8b4ba289c692fff,102,行動中區營運處,彰化營運中心,
199,199+400.0,23.850659,120.5273,884ba289ebfffff,894ba289ea7ffff,8a4ba289ea67fff,8b4ba289ea64fff,102,行動中區營運處,彰化營運中心,
199,199+500.0,23.850364,120.5264,884ba289ebfffff,894ba289eb7ffff,8a4ba289eb5ffff,8b4ba289eb58fff,102,行動中區營運處,彰化營運中心,
199,199+600.0,23.850077,120.5254,884ba289ebfffff,894ba289eb7ffff,8a4ba289ea2ffff,8b4ba289ea2dfff,102,行動中區營運處,彰化營運中心,
199,199+700.0,23.849796,120.5245,884ba289ebfffff,894ba289ea3ffff,8a4ba289ea27fff,8b4ba289ea21fff,102,行動中區營運處,彰化營運中心,
199,199+800.0,23.849521,120.5236,884ba289ebfffff,894ba289ea3ffff,8a4ba289eb1ffff,8b4ba289ea26fff,102,行動中區營運處,彰化營運中心,
199,199+900.0,23.849255,120.5226,884ba289ebfffff,894ba289eb3ffff,8a4ba289eb1ffff,8b4ba289ebadfff,102,行動中區營運處,彰化營運中心,
200,200+000.0,23.848994,120.5217,884ba289ebfffff,894ba289ebbffff,8a4ba289eba7fff,8b4ba289eba1fff,102,行動中區營運處,彰化營運中心,
200,200+100.0,23.84874,120.5207,884ba289ebfffff,894ba289ebbffff,8a4ba289eba7fff,8b4ba289eba6fff,102,行動中區營運處,彰化營運中心,
200,200+200.0,23.848494,120.5198,884ba289e9fffff,894ba289e87ffff,8a4ba289e85ffff,8b4ba289e85afff,102,行動中區營運處,彰化營運中心,
200,200+300.0,23.848254,120.5189,884ba289e9fffff,894ba289e8fffff,8a4ba289e8effff,8b4ba289e8ecfff,102,行動中區營運處,彰化營運中心,
200,200+400.0,23.848022,120.5179,884ba289e9fffff,894ba289e8fffff,8a4ba289e8e7fff,8b4ba289e8e0fff,102,行動中區營運處,彰化營運中心,
200,200+500.0,23.847797,120.517,884ba289e9fffff,894ba289e83ffff,8a4ba289e81ffff,8b4ba289e81bfff,102,行動中區營運處,彰化營運中心,
200,200+600.0,23.847578,120.516,884ba289e9fffff,894ba289e83ffff,8a4ba289e8affff,8b4ba289e8adfff,102,行動中區營運處,彰化營運中心,
200,200+700.0,23.847366,120.515,884ba289e9fffff,894ba289e8bffff,8a4ba289e8a7fff,8b4ba289e8a1fff,102,行動中區營運處,彰化營運中心,
200,200+718.1,23.847329,120.5149,884ba289e9fffff,894ba289e8bffff,8a4ba289e8a7fff,8b4ba289e8a5fff,102,行動中區營運處,彰化營運中心,
200,200+800.0,23.847162,120.5141,884ba289e9fffff,894ba289e9bffff,8a4ba289e99ffff,8b4ba289e999fff,102,行動中區營運處,彰化營運中心,
200,200+900.0,23.846963,120.5131,884ba289e9fffff,894ba289e9bffff,8a4ba289e99ffff,8b4ba289e99efff,102,行動中區營運處,彰化營運中心,
201,201+000.0,23.846766,120.5122,884ba289e9fffff,894ba289e9bffff,8a4ba289e997fff,8b4ba289e992fff,103,行動中區營運處,彰化營運中心,
201,201+018.1,23.84673,120.512,884ba289e9fffff,894ba289ed7ffff,8a4ba289e997fff,8b4ba289e992fff,103,行動中區營運處,彰化營運中心,
201,201+100.0,23.84657,120.5112,884ba289edfffff,894ba28916fffff,8a4ba289ed67fff,8b4ba289ed64fff,103,行動中區營運處,彰化營運中心,
201,201+200.0,23.846373,120.5103,884ba28917fffff,894ba28916fffff,8a4ba28916dffff,8b4ba28916d8fff,103,行動中區營運處,彰化營運中心,
201,201+300.0,23.846177,120.5093,884ba28917fffff,894ba28916fffff,8a4ba28916d7fff,8b4ba28916d3fff,103,行動中區營運處,彰化營運中心,
201,201+400.0,23.845981,120.5083,884ba28917fffff,894ba28916bffff,8a4ba289ed27fff,8b4ba289168bfff,103,行動中區營運處,彰化營運中心,
201,201+500.0,23.845784,120.5074,884ba28917fffff,894ba28916bffff,8a4ba289169ffff,8b4ba289169dfff,103,行動中區營運處,彰化營運中心,
201,201+600.0,23.845588,120.5064,884ba28917fffff,894ba28916bffff,8a4ba2891697fff,8b4ba2891691fff,103,行動中區營運處,彰化營運中心,
201,201+700.0,23.845392,120.5055,884ba2893bfffff,894ba28916bffff,8a4ba2891697fff,8b4ba2891696fff,103,行動中區營運處,彰化營運中心,
201,201+800.0,23.845195,120.5045,884ba2893bfffff,894ba2893b7ffff,8a4ba2893b4ffff,8b4ba2893b4afff,103,行動中區營運處,彰化營運中心,
201,201+900.0,23.844999,120.5036,884ba2893bfffff,894ba2893b7ffff,8a4ba2893b5ffff,8b4ba2893b5cfff,103,行動中區營運處,彰化營運中心,
202,202+000.0,23.844803,120.5026,884ba2893bfffff,894ba2893b7ffff,8a4ba2893b57fff,8b4ba2893b54fff,103,行動中區營運處,彰化營運中心,
202,202+100.0,23.844607,120.5016,884ba2893bfffff,894ba2893b3ffff,8a4ba2893b0ffff,8b4ba2893b08fff,103,行動中區營運處,彰化營運中心,
202,202+200.0,23.844411,120.5007,884ba2893bfffff,894ba2893b3ffff,8a4ba2893b07fff,8b4ba2893b03fff,103,行動中區營運處,彰化營運中心,
202,202+300.0,23.844215,120.4997,884ba2893bfffff,894ba2893b3ffff,8a4ba2893b17fff,8b4ba2893b15fff,103,行動中區營運處,彰化營運中心,
202,202+400.0,23.844018,120.4988,884ba2893bfffff,894ba289387ffff,8a4ba289384ffff,8b4ba2893849fff,103,行動中區營運處,彰化營運中心,
202,202+500.0,23.843822,120.4978,884ba28939fffff,894ba289387ffff,8a4ba289384ffff,8b4ba289384efff,103,行動中區營運處,彰化營運中心,
202,202+600.0,23.843626,120.4968,884ba28939fffff,894ba289387ffff,8a4ba2893847fff,8b4ba2893842fff,103,行動中區營運處,彰化營運中心,
202,202+700.0,23.843429,120.4959,884ba28939fffff,894ba289387ffff,8a4ba2893877fff,8b4ba2893872fff,103,行動中區營運處,彰化營運中心,
202,202+800.0,23.843233,120.4949,884ba28939fffff,894ba289383ffff,8a4ba289380ffff,8b4ba289380cfff,103,行動中區營運處,彰化營運中心,
202,202+900.0,23.843037,120.494,884ba28939fffff,894ba289383ffff,8a4ba2893807fff,8b4ba2893800fff,103,行動中區營運處,彰化營運中心,
203,203+000.0,23.84284,120.493,884ba28939fffff,894ba289383ffff,8a4ba2893837fff,8b4ba2893833fff,104,行動中區營運處,彰化營運中心,
203,203+100.0,23.842644,120.4921,884ba28939fffff,894ba28939bffff,8a4ba289398ffff,8b4ba289398dfff,104,行動中區營運處,彰化營運中心,
203,203+200.0,23.842447,120.4911,884ba28939fffff,894ba28939bffff,8a4ba2893987fff,8b4ba2893981fff,104,行動中區營運處,彰化營運中心,
203,203+300.0,23.842251,120.4901,884ba28939fffff,894ba28939bffff,8a4ba28939b7fff,8b4ba28939b1fff,104,行動中區營運處,彰化營運中心,
203,203+400.0,23.842055,120.4892,884ba28907fffff,894ba28939bffff,8a4ba28939b7fff,8b4ba28939b6fff,104,行動中區營運處,彰化營運中心,
203,203+500.0,23.841858,120.4882,884ba28907fffff,894ba28906fffff,8a4ba28906effff,8b4ba28906eafff,104,行動中區營運處,彰化營運中心,
203,203+600.0,23.841662,120.4873,884ba28907fffff,894ba28906fffff,8a4ba28906c7fff,8b4ba28906c4fff,104,行動中區營運處,彰化營運中心,
203,203+700.0,23.841465,120.4863,884ba28907fffff,894ba28906fffff,8a4ba28906f7fff,8b4ba28906f0fff,104,行動中區營運處,彰化營運中心,
203,203+800.0,23.841269,120.4853,884ba28907fffff,894ba28906bffff,8a4ba28906affff,8b4ba28906abfff,104,行動中區營運處,彰化營運中心,
203,203+900.0,23.841073,120.4844,884ba28907fffff,894ba28906bffff,8a4ba2890687fff,8b4ba28906a3fff,104,行動中區營運處,彰化營運中心,
204,204+000.0,23.840876,120.4834,884ba28907fffff,894ba28906bffff,8a4ba28906b7fff,8b4ba28906b5fff,104,行動中區營運處,彰化營運中心,
204,204+100.0,23.84068,120.4825,884ba28907fffff,894ba2892b7ffff,8a4ba2892b6ffff,8b4ba2892b69fff,104,行動中區營運處,彰化營運中心,
204,204+172.9,23.840536,120.4818,884ba2892bfffff,894ba2892b7ffff,8a4ba2892b6ffff,8b4ba2892b68fff,104,行動中區營運處,彰化營運中心,
204,204+200.0,23.840483,120.4815,884ba2892bfffff,894ba2892b7ffff,8a4ba2892b6ffff,8b4ba2892b6efff,104,行動中區營運處,彰化營運中心,
204,204+300.0,23.840287,120.4806,884ba2892bfffff,894ba2892b7ffff,8a4ba2892b67fff,8b4ba2892b62fff,104,行動中區營運處,彰化營運中心,
204,204+400.0,23.840088,120.4796,884ba2892bfffff,894ba2892b7ffff,8a4ba2892b77fff,8b4ba2892b74fff,104,行動中區營運處,彰化營運中心,
204,204+500.0,23.839884,120.4786,884ba2892bfffff,894ba2892b3ffff,8a4ba2892b2ffff,8b4ba2892b28fff,104,行動中區營運處,彰化營運中心,
204,204+600.0,23.839671,120.4777,884ba2892bfffff,894ba2892b3ffff,8a4ba2892b27fff,8b4ba2892b20fff,104,行動中區營運處,彰化營運中心,
204,204+700.0,23.839446,120.4767,884ba28905fffff,894ba2892b3ffff,8a4ba289049ffff,8b4ba289049bfff,104,行動中區營運處,彰化營運中心,
204,204+722.9,23.839393,120.4765,884ba28905fffff,894ba2892b3ffff,8a4ba289049ffff,8b4ba289049bfff,104,行動中區營運處,彰化營運中心,
204,204+800.0,23.839207,120.4758,884ba28929fffff,894ba289287ffff,8a4ba289286ffff,8b4ba289286dfff,104,行動中區營運處,彰化營運中心,
204,204+900.0,23.838954,120.4748,884ba28929fffff,894ba289287ffff,8a4ba2892867fff,8b4ba2892861fff,104,行動中區營運處,彰化營運中心,
205,205+000.0,23.838688,120.4739,884ba28929fffff,894ba289287ffff,8a4ba2892867fff,8b4ba2892866fff,105,行動中區營運處,彰化營運中心,
205,205+100.0,23.838407,120.473,884ba28929fffff,894ba289297ffff,8a4ba289282ffff,8b4ba289295afff,105,行動中區營運處,彰化營運中心,
205,205+200.0,23.838113,120.472,884ba28929fffff,894ba289283ffff,8a4ba289282ffff,8b4ba289282efff,105,行動中區營運處,彰化營運中心,
205,205+300.0,23.837806,120.4711,884ba28929fffff,894ba289283ffff,8a4ba2892827fff,8b4ba2892822fff,105,行動中區營運處,彰化營運中心,
205,205+400.0,23.837485,120.4702,884ba28929fffff,894ba289283ffff,8a4ba2892837fff,8b4ba2892834fff,105,行動中區營運處,彰化營運中心,
205,205+500.0,23.83715,120.4693,884ba28929fffff,894ba28929bffff,8a4ba28929affff,8b4ba28929a8fff,105,行動中區營運處,彰化營運中心,
205,205+600.0,23.836802,120.4684,884ba28929fffff,894ba28929bffff,8a4ba2892987fff,8b4ba28929a3fff,105,行動中區營運處,彰化營運中心,
205,205+700.0,23.836441,120.4675,884ba28929fffff,894ba28929bffff,8a4ba28929b7fff,8b4ba28929b1fff,105,行動中區營運處,彰化營運中心,
205,205+800.0,23.836066,120.4666,884ba28967fffff,894ba28966fffff,8a4ba28966effff,8b4ba28966ebfff,105,行動中區營運處,彰化營運中心,
205,205+900.0,23.835679,120.4657,884ba28967fffff,894ba28966fffff,8a4ba28966c7fff,8b4ba28966c1fff,105,行動中區營運處,彰化營運中心,
206,206+000.0,23.835278,120.4648,884ba28967fffff,894ba28966fffff,8a4ba28966c7fff,8b4ba28966c6fff,105,行動中區營運處,彰化營運中心,
206,206+100.0,23.834865,120.464,884ba28967fffff,894ba28966fffff,8a4ba28966f7fff,8b4ba28966f2fff,105,行動中區營運處,彰化營運中心,
206,206+200.0,23.834438,120.4631,884ba28967fffff,894ba28966bffff,8a4ba289668ffff,8b4ba289668efff,105,行動中區營運處,彰化營運中心,
